workerid	adjective	quiz_response	relevant_adjective	text	enteredText	response	correct_response	slide_number	predicate2	predicate1	correct	glabOrRofkyFirst	glabOrColorFirst	rofkyOrColorFirst
4	rofky	first	NA	NA	NA	NA	first	29	NA	NA	NA	NA	NA	NA
4	rofky	first	NA	NA	NA	NA	first	30	NA	NA	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	31	NA	NA	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	32	NA	NA	NA	NA	NA	NA
4	rofky	second	NA	NA	NA	NA	second	33	NA	NA	NA	NA	NA	NA
4	rofky	first	NA	NA	NA	NA	first	34	NA	NA	NA	NA	NA	NA
4	rofky	second	NA	NA	NA	NA	second	35	NA	NA	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	36	NA	NA	NA	NA	NA	NA
4	rofky	first	NA	NA	NA	NA	first	37	NA	NA	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	38	NA	NA	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	39	NA	NA	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	40	NA	NA	NA	NA	NA	NA
4	rofky	second	NA	NA	NA	NA	second	41	NA	NA	NA	NA	NA	NA
4	rofky	second	NA	NA	NA	NA	second	42	NA	NA	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	43	NA	NA	NA	NA	NA	NA
4	rofky	second	NA	NA	NA	NA	second	44	NA	NA	NA	NA	NA	NA
4	rofky	first	NA	NA	NA	NA	first	45	NA	NA	NA	NA	NA	NA
4	rofky	second	NA	NA	NA	NA	second	46	NA	NA	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	47	NA	NA	NA	NA	NA	NA
4	rofky	second	NA	NA	NA	NA	second	48	NA	NA	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	49	NA	NA	NA	NA	NA	NA
4	rofky	second	NA	NA	NA	NA	second	50	NA	NA	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	51	NA	NA	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	52	NA	NA	NA	NA	NA	NA
4	NA	NA	NA	NA	rofky green   	NA	NA	54	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky glab blue  	NA	NA	55	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky glab red  	NA	NA	56	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	glab blue spaceship  	NA	NA	57	NA	NA	inconsistent	Q_glab	R_glab_COLOR	S_COLOR
4	NA	NA	NA	NA	rofky red   	NA	NA	58	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	glab green   	NA	NA	59	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
4	NA	NA	NA	NA	rofky red   	NA	NA	60	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky rofky glab green 	NA	NA	61	NA	NA	correct	Q_rofky_rofky_glab	R_glab_COLOR	S_rofky_rofky_COLOR
4	NA	NA	NA	NA	rofky blue glab  	NA	NA	62	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	rofky green   	NA	NA	63	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	red red rofky rofky glab	NA	NA	64	NA	NA	correct	Q_rofky_rofky_glab	R_COLOR_COLOR_glab	S_COLOR_COLOR_rofky_rofky
4	NA	NA	NA	NA	rofky red   	NA	NA	65	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky red glab  	NA	NA	66	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	blue glab   	NA	NA	67	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	green green green rofky glab	NA	NA	68	NA	NA	correct	Q_rofky_glab	R_COLOR_COLOR_COLOR_glab	S_COLOR_COLOR_COLOR_rofky
4	NA	NA	NA	NA	rofky blue glab  	NA	NA	69	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	glab rofky blue  	NA	NA	70	NA	NA	correct	Q_glab_rofky	R_glab_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky green   	NA	NA	71	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky    	NA	NA	72	NA	NA	correct	Q_rofky	R_	S_rofky
4	NA	NA	NA	NA	rofky blue glab  	NA	NA	73	NA	NA	inconsistent	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	rofky glab red  	NA	NA	74	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky blue glab  	NA	NA	75	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	rofky glab   	NA	NA	76	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
4	NA	NA	NA	NA	blue rofky glab  	NA	NA	77	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
4	NA	NA	NA	NA	rofky blue   	NA	NA	78	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	green glab   	NA	NA	79	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	rofky glab blue	NA	NA	81	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	glab blue	NA	NA	82	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
4	NA	NA	NA	NA	rofki red	NA	NA	83	NA	NA	correct	Q_	R_COLOR	S_COLOR
4	NA	NA	NA	NA	rofki green	NA	NA	84	NA	NA	correct	Q_	R_COLOR	S_COLOR
4	NA	NA	NA	NA	rofki glab red	NA	NA	85	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
4	NA	NA	NA	NA	rofki glab red NEW_LINE rofki red	NA	NA	86	NA	NA	wrong	Q_glab	R_glab_COLOR	S_COLOR
4	NA	NA	NA	NA	glab rofki NEW_LINE 	NA	NA	87	NA	NA	wrong	Q_glab	R_glab	S_
4	NA	NA	NA	NA	rafki  NEW_LINE glab rafki red	NA	NA	88	NA	NA	underspecified	Q_	R_	S_
4	NA	NA	NA	NA	blue glab	NA	NA	89	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	blue glab rafki	NA	NA	90	NA	NA	underspecified	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	glab blue spaceship	NA	NA	91	NA	NA	underspecified	Q_glab	R_glab_COLOR	S_COLOR
4	NA	NA	NA	NA	blue glab	NA	NA	92	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	rekvi blue glab	NA	NA	93	NA	NA	underspecified	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	green	NA	NA	94	NA	NA	correct	Q_	R_COLOR	S_COLOR
4	NA	NA	NA	NA	green glab	NA	NA	95	NA	NA	underspecified	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	blue glab rakvi	NA	NA	96	NA	NA	underspecified	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	red rakvi glab	NA	NA	97	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	rakvi	NA	NA	98	NA	NA	underspecified	Q_	R_	S_
4	NA	NA	NA	NA	rakvi green glab	NA	NA	99	NA	NA	underspecified	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	blue glab	NA	NA	108	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	rofki green	NA	NA	109	NA	NA	correct	Q_	R_COLOR	S_COLOR
4	NA	NA	NA	NA	rofki red	NA	NA	110	NA	NA	correct	Q_	R_COLOR	S_COLOR
4	NA	NA	NA	NA	rofki red glab	NA	NA	111	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	rofky blue glab	NA	NA	112	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	rofky green glab	NA	NA	113	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	rofky red	NA	NA	114	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky red	NA	NA	115	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky blue glab	NA	NA	116	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	blue glab	NA	NA	117	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	green glab	NA	NA	118	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA		NA	NA	119	NA	NA	underspecified	Q_	R_	S_
4	NA	NA	NA	NA	green	NA	NA	120	NA	NA	correct	Q_	R_COLOR	S_COLOR
4	NA	NA	NA	NA	green rofki glab	NA	NA	121	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	rofki blue glab NEW_LINE rofki blue glab	NA	NA	122	NA	NA	underspecified	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	NA	NA	blue glab rofky	NA	NA	123	NA	NA	inconsistent	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
4	NA	NA	NA	NA	red glab rofky	NA	NA	124	NA	NA	correct	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
4	NA	NA	NA	NA	rofky green glab	NA	NA	125	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	rofky glab	NA	NA	126	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
4	NA	NA	NA	NA	rofky glab	NA	NA	127	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
4	NA	NA	NA	NA	rofky green	NA	NA	128	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky red	NA	NA	129	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
4	NA	NA	NA	NA	rofky	NA	NA	130	NA	NA	correct	Q_rofky	R_	S_rofky
4	NA	NA	NA	NA	rofky glab	NA	NA	131	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
4	NA	NA	NA	NA	rofky blue glab	NA	NA	132	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
4	NA	NA	NA	NA	blue glab	NA	NA	133	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
4	NA	NA	glab	I really don&quotechart like ships with many spikes, like this...	NA	0.05	NA	135	glab	rofky	NA	NA	NA	NA
4	NA	NA	red	What a nice color. I like flying this...	NA	0.05	NA	136	red	glab	NA	NA	NA	NA
4	NA	NA	glab	The more spikes, the better. My favorite one is this...	NA	0.97	NA	137	rofky	glab	NA	NA	NA	NA
4	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0.37	NA	138	red	glab	NA	NA	NA	NA
4	NA	NA	rofky	My first ship had the same shape as this...	NA	0.05	NA	139	rofky	blue	NA	NA	NA	NA
4	NA	NA	glab	Wow, so many fins &#8210; I like this...	NA	0.05	NA	140	glab	blue	NA	NA	NA	NA
4	NA	NA	glab	Ugh, too many fins &#8210; I hate flying this...	NA	0.92	NA	141	green	glab	NA	NA	NA	NA
4	NA	NA	rofky	Humans think all our ships look like rockets, like this...	NA	0.11	NA	142	blue	rofky	NA	NA	NA	NA
4	NA	NA	blue	I like ships that have the same color as I have, like this...	NA	0.94	NA	143	rofky	blue	NA	NA	NA	NA
4	NA	NA	rofky	For long distances, I use rockets. The best one is this...	NA	0.01	NA	144	red	rofky	NA	NA	NA	NA
4	NA	NA	NONE	My friend used to fly this...	NA	0.9	NA	145	rofky	blue	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0	NA	147	blue	glab	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0	NA	148	small	rofky	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	1	NA	149	green	big	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0.05	NA	150	glab	rofky	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0	NA	151	big	green	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0	NA	152	big	glab	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	1	NA	153	blue	big	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0.15	NA	154	green	rofky	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0.87	NA	155	glab	red	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0.97	NA	156	rofky	big	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0.12	NA	157	rofky	blue	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0.82	NA	158	rofky	red	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0.05	NA	159	green	glab	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	0.03	NA	160	small	glab	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	5	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	6	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	7	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	8	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	9	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	10	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	11	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	12	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	13	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	14	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	15	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	16	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	17	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	18	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	19	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	20	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	21	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	22	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	23	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	24	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	25	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	26	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	27	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	28	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	29	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	30	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	31	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	32	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	33	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	34	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	35	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	36	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	37	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	38	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	39	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	40	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	41	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	42	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	43	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	44	NA	NA	NA	NA	NA	NA
5	glab	first	NA	NA	NA	NA	first	45	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	46	NA	NA	NA	NA	NA	NA
5	rofky	second	NA	NA	NA	NA	second	47	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	48	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	49	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	50	NA	NA	NA	NA	NA	NA
5	glab	second	NA	NA	NA	NA	second	51	NA	NA	NA	NA	NA	NA
5	rofky	first	NA	NA	NA	NA	first	52	NA	NA	NA	NA	NA	NA
5	NA	NA	NA	NA	red    	NA	NA	54	NA	NA	correct	Q_	R_COLOR	S_COLOR
5	NA	NA	NA	NA	rofky    	NA	NA	55	NA	NA	correct	Q_rofky	R_	S_rofky
5	NA	NA	NA	NA	spaceship glab   	NA	NA	56	NA	NA	correct	Q_glab	R_glab	S_
5	NA	NA	NA	NA	rofky    	NA	NA	57	NA	NA	correct	Q_rofky	R_	S_rofky
5	NA	NA	NA	NA	rofky glab   	NA	NA	58	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky green   	NA	NA	59	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky glab   	NA	NA	60	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky blue glab  	NA	NA	61	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
5	NA	NA	NA	NA	rofky blue   	NA	NA	62	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky glab red  	NA	NA	63	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky glab   	NA	NA	64	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky glab green  	NA	NA	65	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky blue   	NA	NA	66	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky glab green  	NA	NA	67	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky    	NA	NA	68	NA	NA	correct	Q_rofky	R_	S_rofky
5	NA	NA	NA	NA	rofky glab   	NA	NA	69	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky glab   	NA	NA	70	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky green   	NA	NA	71	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky glab   	NA	NA	72	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky    	NA	NA	73	NA	NA	correct	Q_rofky	R_	S_rofky
5	NA	NA	NA	NA	rofky glab   	NA	NA	74	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	blue    	NA	NA	75	NA	NA	correct	Q_	R_COLOR	S_COLOR
5	NA	NA	NA	NA	red glab   	NA	NA	76	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
5	NA	NA	NA	NA	rofky glab   	NA	NA	77	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky glab red  	NA	NA	78	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	green    	NA	NA	79	NA	NA	correct	Q_	R_COLOR	S_COLOR
5	NA	NA	NA	NA	glab	NA	NA	81	NA	NA	correct	Q_glab	R_glab	S_
5	NA	NA	NA	NA	rofky	NA	NA	82	NA	NA	correct	Q_rofky	R_	S_rofky
5	NA	NA	NA	NA	rofky	NA	NA	83	NA	NA	correct	Q_rofky	R_	S_rofky
5	NA	NA	NA	NA	red	NA	NA	84	NA	NA	correct	Q_	R_COLOR	S_COLOR
5	NA	NA	NA	NA	glab blue	NA	NA	85	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
5	NA	NA	NA	NA	rofky, glab	NA	NA	86	NA	NA	correct	Q_glab	R_glab	S_
5	NA	NA	NA	NA	rofky red	NA	NA	87	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky red glab	NA	NA	88	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
5	NA	NA	NA	NA	rofky glab	NA	NA	89	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky blue	NA	NA	90	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky blue	NA	NA	91	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky glab	NA	NA	92	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky green	NA	NA	93	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky glab green	NA	NA	94	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky	NA	NA	95	NA	NA	correct	Q_rofky	R_	S_rofky
5	NA	NA	NA	NA	rofky glab	NA	NA	96	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky glab	NA	NA	97	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
5	NA	NA	NA	NA	rofky green	NA	NA	98	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky green	NA	NA	99	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky blue glab	NA	NA	100	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_rofky_COLOR
5	NA	NA	NA	NA	rofky red	NA	NA	101	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky green	NA	NA	102	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky green	NA	NA	103	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
5	NA	NA	NA	NA	rofky	NA	NA	104	NA	NA	correct	Q_rofky	R_	S_rofky
5	NA	NA	NA	NA	glab red	NA	NA	105	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
5	NA	NA	NA	NA	blue	NA	NA	106	NA	NA	correct	Q_	R_COLOR	S_COLOR
5	NA	NA	NA	NA	red glab	NA	NA	108	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
5	NA	NA	blue	I like ships that have the same color as I have, like this...	NA	0	NA	135	blue	rofky	NA	NA	NA	NA
5	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0.99	NA	136	glab	green	NA	NA	NA	NA
5	NA	NA	NONE	My friend used to fly this...	NA	0.98	NA	137	rofky	green	NA	NA	NA	NA
5	NA	NA	green	What a nice color. I like flying this...	NA	0.04	NA	138	green	glab	NA	NA	NA	NA
5	NA	NA	rofky	My first ship had the same shape as this...	NA	0.01	NA	139	blue	rofky	NA	NA	NA	NA
5	NA	NA	glab	The more spikes, the better. My favorite one is this...	NA	0.99	NA	140	rofky	glab	NA	NA	NA	NA
5	NA	NA	glab	Wow, so many fins &#8210; I like this...	NA	0.02	NA	141	blue	glab	NA	NA	NA	NA
5	NA	NA	glab	Ugh, too many fins &#8210; I hate flying this...	NA	0.2	NA	142	green	glab	NA	NA	NA	NA
5	NA	NA	rofky	For long distances, I use rockets. The best one is this...	NA	0.99	NA	143	rofky	blue	NA	NA	NA	NA
5	NA	NA	rofky	Humans think all our ships look like rockets, like this...	NA	0.02	NA	144	blue	rofky	NA	NA	NA	NA
5	NA	NA	glab	I really don&quotechart like ships with many spikes, like this...	NA	0.02	NA	145	glab	rofky	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.98	NA	147	rofky	red	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.18	NA	148	blue	glab	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.03	NA	149	small	glab	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.98	NA	150	rofky	blue	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	1	NA	151	red	small	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0	NA	152	big	blue	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.85	NA	153	rofky	small	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.82	NA	154	glab	green	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.99	NA	155	rofky	green	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0	NA	156	big	green	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.08	NA	157	big	rofky	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.78	NA	158	rofky	glab	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0.18	NA	159	big	glab	NA	NA	NA	NA
5	NA	NA	NA	NA	NA	0	NA	160	red	glab	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	5	NA	NA	NA	NA	NA	NA
6	rofky	first	NA	NA	NA	NA	second	6	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	first	7	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	8	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	9	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	second	10	NA	NA	NA	NA	NA	NA
6	rofky	first	NA	NA	NA	NA	first	11	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	12	NA	NA	NA	NA	NA	NA
6	rofky	first	NA	NA	NA	NA	first	13	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	first	14	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	15	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	16	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	17	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	18	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	19	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	20	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	21	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	22	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	23	NA	NA	NA	NA	NA	NA
