workerid	adjective	quiz_response	relevant_adjective	adj2_subj	text	adj2_disagreement	order_questionnaires	adj1_disagreement	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	response	adj2_response
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	25	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	26	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	27	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	28	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	30	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	32	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	33	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	36	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	37	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	39	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	40	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	41	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	second	NA	NA	42	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	43	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	44	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	47	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	48	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	second	NA	NA	52	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	53	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	blue	croochy	0	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	glab	red	0.96	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	big	green	0	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	small	croochy	0	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	glab	green	0.02	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	croochy	glab	0.04	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	red	croochy	1	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	green	croochy	0.98	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63	blue	glab	0	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	croochy	big	0.99	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	small	glab	0.01	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	small	green	0	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	red	big	0.96	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	glab	big	0.97	NA
7	NA	NA	glab	NA	Humans think all of our ships look like this...	NA	NA	NA	NA	NA	NA	70	red	glab	0	NA
7	NA	NA	green	NA	Wow -- I like this...	NA	NA	NA	NA	NA	NA	71	glab	green	0.99	NA
7	NA	NA	croochy	NA	My friend used to fly this...	NA	NA	NA	NA	NA	NA	72	red	croochy	0	NA
7	NA	NA	glab	NA	I like ships of this type. My favorite one is this...	NA	NA	NA	NA	NA	NA	73	green	glab	0.01	NA
7	NA	NA	NONE	NA	My first ship had the same shape as this...	NA	NA	NA	NA	NA	NA	74	glab	blue	0.98	NA
7	NA	NA	blue	NA	For long distances, I use this...	NA	NA	NA	NA	NA	NA	75	blue	croochy	0.98	NA
7	NA	NA	glab	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	NA	NA	NA	76	croochy	glab	0.02	NA
7	NA	NA	croochy	NA	I like ships that have this color, like this...	NA	NA	NA	NA	NA	NA	77	croochy	blue	0	NA
7	NA	NA	croochy	NA	Ugh, I hate flying this...	NA	NA	NA	NA	NA	NA	78	croochy	blue	0.99	NA
7	NA	NA	NONE	NA	I really don&quotechart like ships like this...	NA	NA	NA	NA	NA	NA	79	green	croochy	0.01	NA
7	NA	NA	glab	NA	What a nice color. I like flying this...	NA	NA	NA	NA	NA	NA	80	glab	croochy	0.97	NA
7	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	Large and tall	81	NA	NA	NA	Tall and thin
7	NA	NA	NA	0.5	NA	NA	[0, 1]	NA	NA	0.49	NA	82	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.01	[0, 1]	0.01	NA	NA	NA	83	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	6	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	7	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	8	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	9	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	10	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	11	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	12	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	13	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	14	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	15	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	16	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	18	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	19	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	20	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	21	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	22	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	23	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	24	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	25	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	26	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	28	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	31	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	32	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	33	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	35	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	37	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	39	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	40	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	41	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	42	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	44	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	45	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	46	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	47	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	48	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	49	NA	NA	NA	NA
8	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA
8	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	53	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	green	thompsy	0.78	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	thompsy	blue	0.19	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	big	thompsy	0.76	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	big	blue	0.13	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	thompsy	small	0.8	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	big	twell	0.13	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	thompsy	red	0.13	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	blue	small	0.82	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63	twell	green	0.86	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	blue	twell	0.07	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	small	red	0.12	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	twell	red	0.85	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	thompsy	twell	0.14	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	small	twell	0.1	NA
8	NA	NA	twell	NA	Wow -- I like this...	NA	NA	NA	NA	NA	NA	70	green	twell	0.13	NA
8	NA	NA	thompsy	NA	Humans think all of our ships look like this...	NA	NA	NA	NA	NA	NA	71	blue	thompsy	0.15	NA
8	NA	NA	red	NA	For long distances, I use this...	NA	NA	NA	NA	NA	NA	72	red	thompsy	0.1	NA
8	NA	NA	green	NA	What a nice color. I like flying this...	NA	NA	NA	NA	NA	NA	73	green	twell	0.06	NA
8	NA	NA	twell	NA	I like ships of this type. My favorite one is this...	NA	NA	NA	NA	NA	NA	74	green	twell	0.08	NA
8	NA	NA	twell	NA	My first ship had the same shape as this...	NA	NA	NA	NA	NA	NA	75	thompsy	twell	0.07	NA
8	NA	NA	NONE	NA	I like ships that have this color, like this...	NA	NA	NA	NA	NA	NA	76	red	twell	0.13	NA
8	NA	NA	thompsy	NA	My friend used to fly this...	NA	NA	NA	NA	NA	NA	77	thompsy	red	0.15	NA
8	NA	NA	NONE	NA	I really don&quotechart like ships like this...	NA	NA	NA	NA	NA	NA	78	thompsy	green	0.87	NA
8	NA	NA	thompsy	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	NA	NA	NA	79	thompsy	red	0.09	NA
8	NA	NA	twell	NA	Ugh, I hate flying this...	NA	NA	NA	NA	NA	NA	80	twell	thompsy	0.89	NA
8	NA	NA	NA	0.46	NA	NA	[0, 1]	NA	NA	0.46	NA	81	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	pointy	82	NA	NA	NA	tall
8	NA	NA	NA	NA	NA	0.44	[0, 1]	0.51	NA	NA	NA	83	NA	NA	NA	NA
