workerid	adjective	quiz_response	relevant_adjective	adj2_subj	text	adj2_disagreement	order_questionnaires	adj1_disagreement	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	response	adj2_response
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	24	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	25	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	26	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	28	NA	NA	NA	NA
7	jaundy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	30	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	32	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	33	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	34	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA
7	jaundy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	37	NA	NA	NA	NA
7	jaundy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	38	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	40	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	41	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	42	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	43	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	44	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	45	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	47	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	48	NA	NA	NA	NA
7	jaundy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	49	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	50	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	51	NA	NA	NA	NA
7	jaundy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	52	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	jaundy	blue	0.98	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	glab	green	0.09	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	small	glab	0.05	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	glab	blue	0.91	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	small	jaundy	0.07	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	glab	big	0.93	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	jaundy	red	0.22	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	blue	big	0.89	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63	jaundy	big	0.95	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	big	blue	0.05	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	glab	jaundy	0.93	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	green	big	0.97	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	glab	red	0.11	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	jaundy	green	0.1	NA
7	NA	NA	jaundy	NA	I like ships that have this color, like this...	NA	NA	NA	NA	NA	NA	70	red	jaundy	0.92	NA
7	NA	NA	glab	NA	For long distances, I use this...	NA	NA	NA	NA	NA	NA	71	glab	jaundy	0.06	NA
7	NA	NA	blue	NA	Humans think all of our ships look like this...	NA	NA	NA	NA	NA	NA	72	glab	blue	0.95	NA
7	NA	NA	NONE	NA	I really don&quotechart like ships like this...	NA	NA	NA	NA	NA	NA	73	green	jaundy	0.93	NA
7	NA	NA	jaundy	NA	My first ship had the same shape as this...	NA	NA	NA	NA	NA	NA	74	jaundy	red	0.92	NA
7	NA	NA	NONE	NA	I like ships of this type. My favorite one is this...	NA	NA	NA	NA	NA	NA	75	blue	glab	0.13	NA
7	NA	NA	jaundy	NA	My friend used to fly this...	NA	NA	NA	NA	NA	NA	76	blue	jaundy	0.13	NA
7	NA	NA	red	NA	Ugh, I hate flying this...	NA	NA	NA	NA	NA	NA	77	jaundy	red	0.97	NA
7	NA	NA	glab	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	NA	NA	NA	78	blue	glab	0.08	NA
7	NA	NA	glab	NA	What a nice color. I like flying this...	NA	NA	NA	NA	NA	NA	79	green	glab	0.15	NA
7	NA	NA	glab	NA	Wow -- I like this...	NA	NA	NA	NA	NA	NA	80	glab	jaundy	0.12	NA
7	NA	NA	NA	0.52	NA	NA	[0, 1]	NA	NA	0.48	NA	81	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.06	[0, 1]	0.79	NA	NA	NA	82	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	Plain	83	NA	NA	NA	Tall
