workerid	adjective	quiz_response	relevant_adjective	adj2_subj	text	adj2_disagreement	order_questionnaires	adj1_disagreement	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	response	adj2_response
7	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	25	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	26	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	28	NA	NA	NA	NA
7	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	32	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	33	NA	NA	NA	NA
7	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	37	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	40	NA	NA	NA	NA
7	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	41	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	42	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA
7	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	44	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA
7	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	46	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	47	NA	NA	NA	NA
7	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	48	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA
7	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	50	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	51	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	52	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	53	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	red	croochy	0.94	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	green	twell	0.94	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	croochy	small	0.95	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	croochy	twell	0.95	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	blue	twell	0.96	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	croochy	green	0.98	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	small	twell	0.04	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	twell	red	0.96	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63	blue	big	0.96	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	croochy	big	0.97	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	small	green	0.04	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	big	red	0.02	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	croochy	blue	0.95	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	big	twell	0.04	NA
7	NA	NA	NONE	NA	My friend used to fly this...	NA	NA	NA	NA	NA	NA	70	green	twell	0.02	NA
7	NA	NA	green	NA	Wow -- I like this...	NA	NA	NA	NA	NA	NA	71	green	croochy	0.01	NA
7	NA	NA	croochy	NA	My first ship had the same shape as this...	NA	NA	NA	NA	NA	NA	72	blue	croochy	0.03	NA
7	NA	NA	twell	NA	For long distances, I use this...	NA	NA	NA	NA	NA	NA	73	red	twell	0.04	NA
7	NA	NA	croochy	NA	I really don&quotechart like ships like this...	NA	NA	NA	NA	NA	NA	74	twell	croochy	0.01	NA
7	NA	NA	croochy	NA	Ugh, I hate flying this...	NA	NA	NA	NA	NA	NA	75	croochy	twell	0.02	NA
7	NA	NA	green	NA	What a nice color. I like flying this...	NA	NA	NA	NA	NA	NA	76	twell	green	0.03	NA
7	NA	NA	croochy	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	NA	NA	NA	77	croochy	blue	0.03	NA
7	NA	NA	twell	NA	Humans think all of our ships look like this...	NA	NA	NA	NA	NA	NA	78	twell	green	0.97	NA
7	NA	NA	twell	NA	I like ships that have this color, like this...	NA	NA	NA	NA	NA	NA	79	blue	twell	0.06	NA
7	NA	NA	NONE	NA	I like ships of this type. My favorite one is this...	NA	NA	NA	NA	NA	NA	80	croochy	red	0.96	NA
7	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	pokey	81	NA	NA	NA	long
7	NA	NA	NA	0.76	NA	NA	[0, 1]	NA	NA	0.77	NA	82	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.03	[0, 1]	0.84	NA	NA	NA	83	NA	NA	NA	NA
