workerid	adjective	quiz_response	relevant_adjective	adj2_subj	text	adj2_disagreement	order_questionnaires	adj1_disagreement	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	response	adj2_response
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	24	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	25	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	26	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	27	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	28	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA
7	trunce	first	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	32	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	33	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	37	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	40	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	41	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	42	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	43	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	44	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA
7	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	47	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	48	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	50	NA	NA	NA	NA
7	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	51	NA	NA	NA	NA
7	trunce	second	NA	NA	NA	NA	NA	NA	second	NA	NA	52	NA	NA	NA	NA
7	trunce	first	NA	NA	NA	NA	NA	NA	first	NA	NA	53	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	croochy	big	0.94	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	blue	croochy	0.04	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	green	trunce	0.04	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	small	croochy	0.03	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	blue	trunce	0.06	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	blue	big	1	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	trunce	croochy	0.99	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	green	croochy	0.06	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63	trunce	small	0.94	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	trunce	red	0.95	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	big	trunce	0.06	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	small	blue	0.01	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	big	blue	0.04	NA
7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	red	croochy	0	NA
7	NA	NA	croochy	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	NA	NA	NA	70	croochy	red	0.96	NA
7	NA	NA	blue	NA	For long distances, I use this...	NA	NA	NA	NA	NA	NA	71	trunce	blue	0.95	NA
7	NA	NA	trunce	NA	Ugh, I hate flying this...	NA	NA	NA	NA	NA	NA	72	red	trunce	0.01	NA
7	NA	NA	trunce	NA	My first ship had the same shape as this...	NA	NA	NA	NA	NA	NA	73	trunce	croochy	0.95	NA
7	NA	NA	NONE	NA	Humans think all of our ships look like this...	NA	NA	NA	NA	NA	NA	74	blue	trunce	0.04	NA
7	NA	NA	trunce	NA	I like ships that have this color, like this...	NA	NA	NA	NA	NA	NA	75	red	trunce	0.02	NA
7	NA	NA	NONE	NA	I like ships of this type. My favorite one is this...	NA	NA	NA	NA	NA	NA	76	green	croochy	0.01	NA
7	NA	NA	green	NA	What a nice color. I like flying this...	NA	NA	NA	NA	NA	NA	77	green	croochy	0.01	NA
7	NA	NA	trunce	NA	Wow -- I like this...	NA	NA	NA	NA	NA	NA	78	trunce	croochy	0.98	NA
7	NA	NA	croochy	NA	I really don&quotechart like ships like this...	NA	NA	NA	NA	NA	NA	79	red	croochy	0.03	NA
7	NA	NA	croochy	NA	My friend used to fly this...	NA	NA	NA	NA	NA	NA	80	croochy	red	0.98	NA
7	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	smooth	81	NA	NA	NA	wide
7	NA	NA	NA	NA	NA	0.01	[0, 1]	0.97	NA	NA	NA	82	NA	NA	NA	NA
7	NA	NA	NA	0	NA	NA	[0, 1]	NA	NA	0.81	NA	83	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	6	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	7	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	8	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	9	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	10	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	11	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	12	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	13	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	14	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	15	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	16	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	18	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	19	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	20	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	21	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	22	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	23	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	25	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	26	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	28	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	29	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	31	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	32	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	first	NA	NA	33	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	34	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	36	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	37	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	first	NA	NA	38	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	40	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	41	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	42	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	second	NA	NA	43	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	first	NA	NA	44	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	first	NA	NA	46	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	47	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	48	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	second	NA	NA	50	NA	NA	NA	NA
8	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA
8	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	glab	blue	0.91	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	big	green	0.02	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	green	thompsy	0.02	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	glab	big	0.98	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	green	glab	0.02	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	glab	small	0.97	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	big	green	0.01	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	blue	thompsy	0.06	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63	red	thompsy	0.12	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	small	thompsy	0	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	glab	thompsy	0.11	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	big	thompsy	0.04	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	big	green	0.02	NA
8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	glab	red	0.98	NA
8	NA	NA	NONE	NA	I like ships that have this color, like this...	NA	NA	NA	NA	NA	NA	70	glab	green	0.96	NA
8	NA	NA	thompsy	NA	My first ship had the same shape as this...	NA	NA	NA	NA	NA	NA	71	thompsy	red	0.94	NA
8	NA	NA	thompsy	NA	Humans think all of our ships look like this...	NA	NA	NA	NA	NA	NA	72	thompsy	glab	0.96	NA
8	NA	NA	thompsy	NA	For long distances, I use this...	NA	NA	NA	NA	NA	NA	73	glab	thompsy	0.9	NA
8	NA	NA	red	NA	Wow -- I like this...	NA	NA	NA	NA	NA	NA	74	red	glab	0.04	NA
8	NA	NA	glab	NA	Ugh, I hate flying this...	NA	NA	NA	NA	NA	NA	75	red	glab	0.08	NA
8	NA	NA	glab	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	NA	NA	NA	76	glab	green	0.91	NA
8	NA	NA	NONE	NA	I really don&quotechart like ships like this...	NA	NA	NA	NA	NA	NA	77	green	thompsy	0.05	NA
8	NA	NA	glab	NA	I like ships of this type. My favorite one is this...	NA	NA	NA	NA	NA	NA	78	red	glab	0.05	NA
8	NA	NA	red	NA	What a nice color. I like flying this...	NA	NA	NA	NA	NA	NA	79	thompsy	red	0.96	NA
8	NA	NA	thompsy	NA	My friend used to fly this...	NA	NA	NA	NA	NA	NA	80	red	thompsy	0.03	NA
8	NA	NA	NA	0.87	NA	NA	[1, 0]	NA	NA	0.87	NA	81	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.86	[1, 0]	0.97	NA	NA	NA	82	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	NA	[1, 0]	NA	NA	NA	simple	83	NA	NA	NA	thick
