workerid	adjective	quiz_response	adj2_disagreement	adj2_subj	enteredText	iteration	order_questionnaires	adj1_disagreement	response	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response	ADJ2OrADJ1First	ADJ2OrColorFirst	ADJ1OrColorFirst
2	NA	NA	NA	NA	yunt broff	NA	NA	NA	NA	NA	NA	NA	101	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
2	NA	NA	NA	NA	yunt blue	NA	NA	NA	NA	NA	NA	NA	102	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	broff blue	NA	NA	NA	NA	NA	NA	NA	103	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	red	NA	NA	NA	NA	NA	NA	NA	104	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	red	NA	NA	NA	NA	NA	NA	NA	105	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	green	NA	NA	NA	NA	NA	NA	NA	106	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt broff 	NA	NA	NA	NA	NA	NA	NA	107	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
2	NA	NA	NA	NA	yunt 	NA	NA	NA	NA	NA	NA	NA	109	NA	NA	correct	NA	Q_ADJ2	R_ADJ2	S_
2	NA	NA	NA	NA	NA	0	NA	NA	0.59	NA	NA	NA	136	yunt	green	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.6	NA	NA	NA	137	yunt	small	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.66	NA	NA	NA	138	red	small	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.6	NA	NA	NA	139	yunt	blue	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.62	NA	NA	NA	140	broff	big	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.32	NA	NA	NA	141	big	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.54	NA	NA	NA	142	broff	small	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.67	NA	NA	NA	143	blue	small	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.58	NA	NA	NA	144	green	broff	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.61	NA	NA	NA	145	red	small	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.62	NA	NA	NA	146	red	broff	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.36	NA	NA	NA	147	broff	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.35	NA	NA	NA	148	broff	blue	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.68	NA	NA	NA	149	yunt	broff	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	0.64	NA	NA	NA	150	yunt	red	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.33	NA	NA	NA	151	broff	red	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.3	NA	NA	NA	152	broff	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.68	NA	NA	NA	153	yunt	red	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.34	NA	NA	NA	154	broff	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.3	NA	NA	NA	155	big	blue	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.67	NA	NA	NA	156	yunt	green	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.3	NA	NA	NA	157	small	green	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.23	NA	NA	NA	158	broff	green	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.25	NA	NA	NA	159	blue	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.64	NA	NA	NA	160	broff	big	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.2	NA	NA	NA	161	small	blue	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.32	NA	NA	NA	162	big	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.7	NA	NA	NA	163	blue	broff	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.2	NA	NA	NA	164	small	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	0.7	NA	NA	NA	165	broff	small	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.25	NA	NA	NA	166	broff	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.25	NA	NA	NA	167	broff	green	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.77	NA	NA	NA	168	red	broff	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.77	NA	NA	NA	169	red	big	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.25	NA	NA	NA	170	small	broff	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.27	NA	NA	NA	171	big	broff	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.78	NA	NA	NA	172	blue	broff	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.16	NA	NA	NA	173	small	green	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.71	NA	NA	NA	174	yunt	green	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.23	NA	NA	NA	175	big	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.73	NA	NA	NA	176	yunt	red	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.2	NA	NA	NA	177	blue	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.22	NA	NA	NA	178	big	green	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.2	NA	NA	NA	179	small	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	2	NA	NA	0.17	NA	NA	NA	180	broff	yunt	NA	NA	NA	NA	NA
2	NA	NA	NA	0.12	NA	NA	[1, 0]	NA	NA	NA	0.46	NA	181	NA	NA	NA	NA	NA	NA	NA
2	NA	NA	0.37	NA	NA	NA	[1, 0]	0.68	NA	NA	NA	NA	182	NA	NA	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	NA	[1, 0]	NA	NA	NA	NA	Has spikes/appendages 	183	NA	NA	NA	More long than wide.	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	6	NA	NA	NA	NA	NA	NA	NA
3	fonns	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	7	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	8	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	9	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	10	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	11	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	12	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	13	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	14	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	15	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	16	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA	NA	NA	NA
3	fonns	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	18	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	19	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	20	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	21	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	22	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	23	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	25	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	26	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	27	NA	NA	NA	NA	NA	NA	NA
3	fonns	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	28	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	32	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	33	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	35	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA	NA	NA	NA
3	fonns	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	37	NA	NA	NA	NA	NA	NA	NA
3	fonns	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA	NA	NA	NA
3	fonns	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	40	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	41	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	42	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	44	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	45	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	46	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	47	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	48	NA	NA	NA	NA	NA	NA	NA
3	fonns	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	49	NA	NA	NA	NA	NA	NA	NA
3	fonns	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	50	NA	NA	NA	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA	NA	NA	NA
3	fonns	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	glab fonns   	NA	NA	NA	NA	NA	NA	NA	55	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_ADJ2	S_ADJ1
3	NA	NA	NA	NA	fonns    	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	correct	NA	Q_ADJ2	R_ADJ2	S_
3	NA	NA	NA	NA	glab fonns   	NA	NA	NA	NA	NA	NA	NA	57	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_ADJ2	S_ADJ1
3	NA	NA	NA	NA	fonns red   	NA	NA	NA	NA	NA	NA	NA	58	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
3	NA	NA	NA	NA	glab blue   	NA	NA	NA	NA	NA	NA	NA	59	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	glab fonns   	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_ADJ2	S_ADJ1
3	NA	NA	NA	NA	fonns blue   	NA	NA	NA	NA	NA	NA	NA	61	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
3	NA	NA	NA	NA	fonns green   	NA	NA	NA	NA	NA	NA	NA	62	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
3	NA	NA	NA	NA	glab green   	NA	NA	NA	NA	NA	NA	NA	63	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	fonns green   	NA	NA	NA	NA	NA	NA	NA	64	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
3	NA	NA	NA	NA	fonns red   	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
3	NA	NA	NA	NA	glab blue   	NA	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	fonns    	NA	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA	Q_ADJ2	R_ADJ2	S_
3	NA	NA	NA	NA	fonns red glab  	NA	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	glab blue   	NA	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	glab green   	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	green    	NA	NA	NA	NA	NA	NA	NA	71	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
3	NA	NA	NA	NA	blue    	NA	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
3	NA	NA	NA	NA	fonns glab   	NA	NA	NA	NA	NA	NA	NA	73	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
3	NA	NA	NA	NA	fonns glab blue  	NA	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	fonns glab   	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
3	NA	NA	NA	NA	fonns glab   	NA	NA	NA	NA	NA	NA	NA	76	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
3	NA	NA	NA	NA	glab red   	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	fonns glab green  	NA	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	blue    	NA	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
3	NA	NA	NA	NA	fonns glab red  	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_ADJ1_COLOR
3	NA	NA	NA	NA	red fonn	NA	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
3	NA	NA	NA	NA	fonns	NA	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA	Q_ADJ2	R_ADJ2	S_
3	NA	NA	NA	NA	green glab	NA	NA	NA	NA	NA	NA	NA	84	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	red glab	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	blue glab	NA	NA	NA	NA	NA	NA	NA	86	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	green fonns	NA	NA	NA	NA	NA	NA	NA	87	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
3	NA	NA	NA	NA	blue glab fonns	NA	NA	NA	NA	NA	NA	NA	88	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
3	NA	NA	NA	NA	red FONNS	NA	NA	NA	NA	NA	NA	NA	89	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
3	NA	NA	NA	NA	blue	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
3	NA	NA	NA	NA	green glab	NA	NA	NA	NA	NA	NA	NA	91	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	fonns	NA	NA	NA	NA	NA	NA	NA	92	NA	NA	correct	NA	Q_ADJ2	R_ADJ2	S_
3	NA	NA	NA	NA	glaB FONNS	NA	NA	NA	NA	NA	NA	NA	93	NA	NA	correct	NA	Q_	R_	S_
3	NA	NA	NA	NA	green glab	NA	NA	NA	NA	NA	NA	NA	94	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	red glab fonns	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
3	NA	NA	NA	NA	glab fonns	NA	NA	NA	NA	NA	NA	NA	96	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_ADJ2	S_ADJ1
3	NA	NA	NA	NA	red glab fonns	NA	NA	NA	NA	NA	NA	NA	97	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
3	NA	NA	NA	NA	green fonns	NA	NA	NA	NA	NA	NA	NA	98	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
3	NA	NA	NA	NA	blue glab	NA	NA	NA	NA	NA	NA	NA	99	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	red glab	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	green glab fonns	NA	NA	NA	NA	NA	NA	NA	101	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
3	NA	NA	NA	NA	green	NA	NA	NA	NA	NA	NA	NA	102	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
3	NA	NA	NA	NA	blue	NA	NA	NA	NA	NA	NA	NA	103	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
3	NA	NA	NA	NA	blue glab	NA	NA	NA	NA	NA	NA	NA	104	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
3	NA	NA	NA	NA	blue fonns	NA	NA	NA	NA	NA	NA	NA	105	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
3	NA	NA	NA	NA	red fonns	NA	NA	NA	NA	NA	NA	NA	106	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
3	NA	NA	NA	NA	blue fonns	NA	NA	NA	NA	NA	NA	NA	107	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
3	NA	NA	NA	NA	red glab fonns	NA	NA	NA	NA	NA	NA	NA	109	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	136	red	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	137	big	red	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	138	glab	blue	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	139	glab	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	140	glab	big	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	141	green	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	142	blue	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	143	glab	red	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	144	big	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	145	fonns	glab	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	146	green	glab	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	147	small	blue	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	148	small	glab	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	149	big	red	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	150	small	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	151	red	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	152	glab	green	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	153	small	glab	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	154	blue	glab	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	155	fonns	big	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	156	big	glab	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	157	blue	big	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	158	fonns	glab	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	159	glab	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	160	glab	red	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	161	small	blue	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	162	fonns	small	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	163	big	red	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	164	fonns	green	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	165	blue	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	0	NA	NA	NA	166	glab	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	167	glab	small	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	168	glab	big	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	169	green	big	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	170	glab	red	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	171	fonns	big	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	0	NA	NA	NA	172	small	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	173	glab	blue	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	0	NA	NA	NA	174	red	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	175	red	big	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	0	NA	NA	NA	176	glab	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	177	blue	big	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	0	NA	NA	NA	178	blue	fonns	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	0	NA	NA	NA	179	green	glab	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	180	fonns	green	NA	NA	NA	NA	NA
3	NA	NA	0	NA	NA	NA	[0, 1]	0.8	NA	NA	NA	NA	181	NA	NA	NA	NA	NA	NA	NA
3	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	NA	having "legs" or extensions	182	NA	NA	NA	Narrow, cigar shaped	NA	NA	NA
3	NA	NA	NA	0	NA	NA	[0, 1]	NA	NA	NA	0.77	NA	183	NA	NA	NA	NA	NA	NA	NA
4	gelt	second	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	6	NA	NA	NA	NA	NA	NA	NA
4	gelt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	7	NA	NA	NA	NA	NA	NA	NA
4	milbed	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	8	NA	NA	NA	NA	NA	NA	NA
